Diresa,Red,Microred,EESS,Dpto_EESS,Prov_EESS,Dist_EESS,Renipress
AMAZONAS,CHACHAPOYAS,PEDRO RUIZ,I-3   - 00004913 - SALAZAR,AMAZONAS,LUYA,SANTA CATALINA,4913
AMAZONAS,CHACHAPOYAS,PEDRO RUIZ,I-4   - 00004922 - PEDRO RUIZ GALLO,AMAZONAS,BONGARA,JAZAN,4922
AMAZONAS,CHACHAPOYAS,PIPUS,I-1   - 00004878 - CHETO,AMAZONAS,CHACHAPOYAS,CHETO,4878
AMAZONAS,CHACHAPOYAS,PIPUS,I-1   - 00004880 - CHILIQUIN,AMAZONAS,CHACHAPOYAS,CHILIQUIN,4880
AMAZONAS,CHACHAPOYAS,PIPUS,I-1   - 00004882 - SOLOCO,AMAZONAS,CHACHAPOYAS,SOLOCO,4882
AMAZONAS,CHACHAPOYAS,PIPUS,I-1   - 00004883 - MITO,AMAZONAS,CHACHAPOYAS,SOLOCO,4883
AMAZONAS,CHACHAPOYAS,PIPUS,I-1   - 00004884 - SONCHE,AMAZONAS,CHACHAPOYAS,SONCHE,4884
AMAZONAS,CHACHAPOYAS,PIPUS,I-1   - 00006988 - CHONTAPAMPA,AMAZONAS,CHACHAPOYAS,QUINJALCA,6988
AMAZONAS,CHACHAPOYAS,PIPUS,I-1   - 00007071 - CUELCHO,AMAZONAS,CHACHAPOYAS,CHILIQUIN,7071
AMAZONAS,CHACHAPOYAS,PIPUS,I-1   - 00007072 - SENGACHE,AMAZONAS,CHACHAPOYAS,CHILIQUIN,7072
AMAZONAS,CHACHAPOYAS,PIPUS,I-1   - 00007279 - QUITACHI,AMAZONAS,CHACHAPOYAS,SOLOCO,7279
AMAZONAS,CHACHAPOYAS,PIPUS,I-1   - 00007421 - NUEVO OLMAL,AMAZONAS,CHACHAPOYAS,SONCHE,7421
AMAZONAS,CHACHAPOYAS,PIPUS,I-2   - 00004879 - VITUYA,AMAZONAS,CHACHAPOYAS,CHILIQUIN,4879
AMAZONAS,CHACHAPOYAS,PIPUS,I-3   - 00004881 - PIPUS,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,4881
AMAZONAS,CHACHAPOYAS,POMACOCHAS,I-1   - 00004934 - GUALULO,AMAZONAS,BONGARA,FLORIDA,4934
AMAZONAS,CHACHAPOYAS,POMACOCHAS,I-1   - 00004938 - YAMBRASBAMBA,AMAZONAS,BONGARA,YAMBRASBAMBA,4938
AMAZONAS,CHACHAPOYAS,POMACOCHAS,I-1   - 00004939 - LA ESPERANZA,AMAZONAS,BONGARA,YAMBRASBAMBA,4939
AMAZONAS,CHACHAPOYAS,POMACOCHAS,I-1   - 00004940 - VISTA ALEGRE,AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,4940
AMAZONAS,CHACHAPOYAS,POMACOCHAS,I-1   - 00007055 - LA FLORIDA,AMAZONAS,BONGARA,YAMBRASBAMBA,7055
AMAZONAS,CHACHAPOYAS,POMACOCHAS,I-1   - 00007056 - PERLA DE IMAZA,AMAZONAS,BONGARA,YAMBRASBAMBA,7056
AMAZONAS,CHACHAPOYAS,POMACOCHAS,I-1   - 00007058 - VILLA HERMOSA,AMAZONAS,BONGARA,YAMBRASBAMBA,7058
AMAZONAS,CHACHAPOYAS,POMACOCHAS,I-1   - 00007378 - CHAYUYAKU,AMAZONAS,BONGARA,YAMBRASBAMBA,7378
AMAZONAS,CHACHAPOYAS,POMACOCHAS,I-1   - 00011169 - NUEVO OMIA,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,11169
AMAZONAS,CHACHAPOYAS,POMACOCHAS,I-2   - 00004936 - PROGRESO,AMAZONAS,BONGARA,YAMBRASBAMBA,4936
AMAZONAS,CHACHAPOYAS,POMACOCHAS,I-2   - 00004937 - BUENOS AIRES,AMAZONAS,BONGARA,YAMBRASBAMBA,4937
AMAZONAS,CHACHAPOYAS,POMACOCHAS,I-2   - 00007054 - EL DORADO,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,7054
AMAZONAS,CHACHAPOYAS,POMACOCHAS,I-2   - 00007057 - SALAS,AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,7057
AMAZONAS,CHACHAPOYAS,POMACOCHAS,I-2   - 00009680 - GARZAYACU,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,9680
AMAZONAS,CHACHAPOYAS,POMACOCHAS,I-4   - 00004932 - POMACOCHAS,AMAZONAS,BONGARA,FLORIDA,4932
AMAZONAS,CHACHAPOYAS,SANTO TOMAS,I-1   - 00004888 - SAN SALVADOR,AMAZONAS,LUYA,SANTO TOMAS,4888
AMAZONAS,CHACHAPOYAS,SANTO TOMAS,I-1   - 00004889 - MARAYPATA,AMAZONAS,LUYA,SANTO TOMAS,4889
AMAZONAS,CHACHAPOYAS,SANTO TOMAS,I-1   - 00004890 - LLACTAPAMPA,AMAZONAS,LUYA,SANTO TOMAS,4890
AMAZONAS,CHACHAPOYAS,SANTO TOMAS,I-1   - 00007172 - AGUA SANTA,AMAZONAS,LUYA,SANTO TOMAS,7172
AMAZONAS,CHACHAPOYAS,SANTO TOMAS,I-1   - 00007381 - TINTIN,AMAZONAS,LUYA,SANTO TOMAS,7381
AMAZONAS,CHACHAPOYAS,SANTO TOMAS,I-3   - 00004887 - SANTO TOMAS,AMAZONAS,LUYA,SANTO TOMAS,4887
AMAZONAS,CHACHAPOYAS,TINGO,I-1   - 00004847 - SAN MIGUEL DE PORO PORO,AMAZONAS,LUYA,PISUQUIA,4847
AMAZONAS,CHACHAPOYAS,TINGO,I-1   - 00004891 - MAGDALENA,AMAZONAS,CHACHAPOYAS,MAGDALENA,4891
AMAZONAS,CHACHAPOYAS,TINGO,I-1   - 00004892 - MAYNO,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,4892
AMAZONAS,CHACHAPOYAS,TINGO,I-1   - 00004898 - CHOCTAMAL,AMAZONAS,LUYA,LONGUITA,4898
AMAZONAS,CHACHAPOYAS,TINGO,I-1   - 00004900 - YOMBLON DE PISUQUIA,AMAZONAS,LUYA,PISUQUIA,4900
AMAZONAS,CHACHAPOYAS,TINGO,I-1   - 00004902 - PISUQUIA,AMAZONAS,LUYA,PISUQUIA,4902
AMAZONAS,CHACHAPOYAS,TINGO,I-1   - 00007064 - KUELAP,AMAZONAS,LUYA,TINGO,7064
AMAZONAS,CHACHAPOYAS,TINGO,I-1   - 00007419 - EL REJO,AMAZONAS,LUYA,PISUQUIA,7419
AMAZONAS,CHACHAPOYAS,TINGO,I-1   - 00009671 - PUEBLO NUEVO,AMAZONAS,LUYA,PISUQUIA,9671
AMAZONAS,CHACHAPOYAS,TINGO,I-1   - 00009894 - MEMBRILLO,AMAZONAS,LUYA,PISUQUIA,9894
AMAZONAS,CHACHAPOYAS,TINGO,I-2   - 00004846 - PIRCAPAMPA,AMAZONAS,LUYA,PISUQUIA,4846
AMAZONAS,CHACHAPOYAS,TINGO,I-2   - 00004897 - LONGUITA,AMAZONAS,LUYA,LONGUITA,4897
AMAZONAS,CHACHAPOYAS,TINGO,I-3   - 00004901 - TRIBULON,AMAZONAS,LUYA,PISUQUIA,4901
AMAZONAS,CHACHAPOYAS,TINGO,I-3   - 00004903 - TINGO,AMAZONAS,LUYA,TINGO,4903
AMAZONAS,CHACHAPOYAS,TOTORA,I-1   - 00004951 - NUEVA ESPERANZA,AMAZONAS,CHACHAPOYAS,LA JALCA,4951
AMAZONAS,CHACHAPOYAS,TOTORA,I-1   - 00004952 - EL TRIUNFO,AMAZONAS,CHACHAPOYAS,LA JALCA,4952
AMAZONAS,CHACHAPOYAS,TOTORA,I-1   - 00004953 - CHIRIMOTO,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,4953
AMAZONAS,CHACHAPOYAS,TOTORA,I-1   - 00004956 - MILPUC,AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUCC,4956
AMAZONAS,CHACHAPOYAS,TOTORA,I-1   - 00004957 - SANTA ROSA,AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,4957
AMAZONAS,CHACHAPOYAS,TOTORA,I-1   - 00006990 - ACHAMAL,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,6990
AMAZONAS,CHACHAPOYAS,TOTORA,I-1   - 00007074 - MONTEALEGRE,AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,7074
AMAZONAS,CHACHAPOYAS,TOTORA,I-3   - 00004955 - LIMABAMBA,AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,4955
AMAZONAS,CHACHAPOYAS,TOTORA,I-3   - 00004958 - TOTORA,AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,4958
AMAZONAS,CHACHAPOYAS,YERBABUENA,I-1   - 00004906 - QUILLUNYA,AMAZONAS,CHACHAPOYAS,LA JALCA,4906
AMAZONAS,CHACHAPOYAS,YERBABUENA,I-1   - 00004907 - DURAZNOPAMPA,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,4907
AMAZONAS,CHACHAPOYAS,YERBABUENA,I-1   - 00004908 - TACTA,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,4908
AMAZONAS,CHACHAPOYAS,YERBABUENA,I-1   - 00004909 - MONTEVIDEO,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,4909
AMAZONAS,CHACHAPOYAS,YERBABUENA,I-1   - 00004911 - EL MANGO,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,4911
AMAZONAS,CHACHAPOYAS,YERBABUENA,I-1   - 00007069 - QUELUCAS,AMAZONAS,CHACHAPOYAS,LA JALCA,7069
AMAZONAS,CHACHAPOYAS,YERBABUENA,I-1   - 00007070 - BUIQUIL,AMAZONAS,CHACHAPOYAS,LA JALCA,7070
AMAZONAS,CHACHAPOYAS,YERBABUENA,I-1   - 00007280 - PENGOTE,AMAZONAS,CHACHAPOYAS,LA JALCA,7280
AMAZONAS,CHACHAPOYAS,YERBABUENA,I-1   - 00025129 - EL PUENTE,AMAZONAS,LUYA,SANTO TOMAS,25129
AMAZONAS,CHACHAPOYAS,YERBABUENA,I-3   - 00004904 - YERBABUENA,AMAZONAS,CHACHAPOYAS,LA JALCA,4904
AMAZONAS,CHACHAPOYAS,YERBABUENA,I-3   - 00004905 - JALCA GRANDE,AMAZONAS,CHACHAPOYAS,LA JALCA,4905
AMAZONAS,CHACHAPOYAS,ZARUMILLA,I-1   - 00004948 - LEGIA CHICO,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,4948
AMAZONAS,CHACHAPOYAS,ZARUMILLA,I-1   - 00007075 - LUZ DEL ORIENTE,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,7075
AMAZONAS,CHACHAPOYAS,ZARUMILLA,I-1   - 00007076 - NUEVO CHACHAPOYAS,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,7076
AMAZONAS,CHACHAPOYAS,ZARUMILLA,I-1   - 00007077 - SAN ANTONIO,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,7077
AMAZONAS,CHACHAPOYAS,ZARUMILLA,I-1   - 00007176 - CANAAN,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,7176
AMAZONAS,CHACHAPOYAS,ZARUMILLA,I-1   - 00007201 - SANTO TORIBIO,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,7201
AMAZONAS,CHACHAPOYAS,ZARUMILLA,I-1   - 00007252 - VISTA HERMOZA,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,7252
AMAZONAS,CHACHAPOYAS,ZARUMILLA,I-1   - 00007382 - EL GUAMBO,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,7382
AMAZONAS,CHACHAPOYAS,ZARUMILLA,I-3   - 00004954 - ZARUMILLA,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,4954
AMAZONAS,CONDORCANQUI,CANDUNGOS,I-1   - 00005183 - SOLEDAD,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,5183
AMAZONAS,CONDORCANQUI,CANDUNGOS,I-1   - 00005185 - CUCUAZA,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,5185
AMAZONAS,CONDORCANQUI,CANDUNGOS,I-1   - 00005186 - PAPAYACU,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,5186
AMAZONAS,CONDORCANQUI,CANDUNGOS,I-1   - 00005192 - AMPAMA,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,5192
AMAZONAS,CONDORCANQUI,CANDUNGOS,I-1   - 00007728 - AYAMBIS,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,7728
AMAZONAS,CONDORCANQUI,CANDUNGOS,I-3   - 00005180 - CANDUNGOS,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,5180
AMAZONAS,CONDORCANQUI,GALILEA,I-1   - 00005176 - GUAYABAL,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,5176
AMAZONAS,CONDORCANQUI,GALILEA,I-1   - 00005177 - CHAPIZA,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,5177
AMAZONAS,CONDORCANQUI,GALILEA,I-1   - 00005178 - YUTUPIS,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,5178
AMAZONAS,CONDORCANQUI,GALILEA,I-1   - 00005179 - VILLA GONZALO,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,5179
AMAZONAS,CONDORCANQUI,GALILEA,I-1   - 00005181 - CHINGANAZA,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,5181
AMAZONAS,CONDORCANQUI,GALILEA,I-1   - 00005182 - YUJACKIM,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,5182
AMAZONAS,CONDORCANQUI,GALILEA,I-1   - 00005184 - BELEN,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,5184
AMAZONAS,CONDORCANQUI,GALILEA,I-1   - 00005187 - SAN RAFAEL,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,5187
AMAZONAS,CONDORCANQUI,GALILEA,I-1   - 00005188 - CATERPIZA,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,5188
AMAZONAS,CONDORCANQUI,GALILEA,I-1   - 00005189 - ALTO YUTUPIS,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,5189
AMAZONAS,CONDORCANQUI,GALILEA,I-1   - 00005190 - HUABAL,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,5190
AMAZONAS,CONDORCANQUI,GALILEA,I-1   - 00005191 - AITAM,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,5191
AMAZONAS,CONDORCANQUI,GALILEA,I-1   - 00007203 - NAUTA,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,7203
AMAZONAS,CONDORCANQUI,GALILEA,I-1   - 00007270 - CHOSICA,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,7270
AMAZONAS,CONDORCANQUI,GALILEA,I-1   - 00023135 - SHIRINGA,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,23135
AMAZONAS,CONDORCANQUI,GALILEA,I-1   - 00023146 - KAGKAS,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,23146
AMAZONAS,CONDORCANQUI,GALILEA,I-3   - 00005175 - GALILEA,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,5175
AMAZONAS,CONDORCANQUI,HUAMPAMI,I-1   - 00005163 - KUSU PAGATA,AMAZONAS,CONDORCANQUI,EL CENEPA,5163
AMAZONAS,CONDORCANQUI,HUAMPAMI,I-1   - 00005164 - TEESH,AMAZONAS,CONDORCANQUI,EL CENEPA,5164
AMAZONAS,CONDORCANQUI,HUAMPAMI,I-1   - 00005165 - KUSU KUBAIM,AMAZONAS,CONDORCANQUI,EL CENEPA,5165
AMAZONAS,CONDORCANQUI,HUAMPAMI,I-1   - 00005166 - MAMAYAQUE,AMAZONAS,CONDORCANQUI,EL CENEPA,5166
AMAZONAS,CONDORCANQUI,HUAMPAMI,I-1   - 00005167 - ACHUIM,AMAZONAS,CONDORCANQUI,EL CENEPA,5167
AMAZONAS,CONDORCANQUI,HUAMPAMI,I-1   - 00005168 - SHAMATAK GRANDE,AMAZONAS,CONDORCANQUI,EL CENEPA,5168
AMAZONAS,CONDORCANQUI,HUAMPAMI,I-1   - 00005169 - KUSU NUMPATKAIM,AMAZONAS,CONDORCANQUI,EL CENEPA,5169
AMAZONAS,CONDORCANQUI,HUAMPAMI,I-1   - 00005171 - BUCHIGKIM,AMAZONAS,CONDORCANQUI,EL CENEPA,5171
AMAZONAS,CONDORCANQUI,HUAMPAMI,I-1   - 00005172 - WAWAIN,AMAZONAS,CONDORCANQUI,EL CENEPA,5172
AMAZONAS,CONDORCANQUI,HUAMPAMI,I-1   - 00005173 - SHAIM,AMAZONAS,CONDORCANQUI,EL CENEPA,5173
AMAZONAS,CONDORCANQUI,HUAMPAMI,I-1   - 00005174 - TUANG ENTSA,AMAZONAS,CONDORCANQUI,EL CENEPA,5174
AMAZONAS,CONDORCANQUI,HUAMPAMI,I-1   - 00007329 - ACHU,AMAZONAS,CONDORCANQUI,EL CENEPA,7329
AMAZONAS,CONDORCANQUI,HUAMPAMI,I-1   - 00007377 - TUTINO,AMAZONAS,CONDORCANQUI,EL CENEPA,7377
AMAZONAS,CONDORCANQUI,HUAMPAMI,I-1   - 00007724 - CANGA,AMAZONAS,CONDORCANQUI,EL CENEPA,7724
AMAZONAS,CONDORCANQUI,HUAMPAMI,I-1   - 00023140 - KUMPIN,AMAZONAS,CONDORCANQUI,EL CENEPA,23140
AMAZONAS,CONDORCANQUI,HUAMPAMI,I-1   - 00023142 - KUYUMATAK,AMAZONAS,CONDORCANQUI,EL CENEPA,23142
AMAZONAS,CONDORCANQUI,HUAMPAMI,I-1   - 00023145 - PAANTAN ENTSA,AMAZONAS,CONDORCANQUI,EL CENEPA,23145
AMAZONAS,CONDORCANQUI,HUAMPAMI,I-2   - 00005170 - PAMPA ENTZA,AMAZONAS,CONDORCANQUI,EL CENEPA,5170
AMAZONAS,CONDORCANQUI,HUAMPAMI,I-3   - 00005162 - HUAMPAMI,AMAZONAS,CONDORCANQUI,EL CENEPA,5162
AMAZONAS,CONDORCANQUI,KINGKIS,I-1   - 00005146 - IPAKUMA,AMAZONAS,CONDORCANQUI,NIEVA,5146
AMAZONAS,CONDORCANQUI,KINGKIS,I-1   - 00005152 - CACHIACCO,AMAZONAS,CONDORCANQUI,NIEVA,5152
AMAZONAS,CONDORCANQUI,KINGKIS,I-1   - 00005159 - KAYAMAS,AMAZONAS,CONDORCANQUI,NIEVA,5159
AMAZONAS,CONDORCANQUI,KINGKIS,I-3   - 00005149 - KIGKIS,AMAZONAS,CONDORCANQUI,NIEVA,5149
AMAZONAS,CONDORCANQUI,NIEVA,I-1   - 00005150 - NAPURUKA,AMAZONAS,CONDORCANQUI,NIEVA,5150
AMAZONAS,CONDORCANQUI,NIEVA,I-1   - 00005153 - PUMPUSHAK,AMAZONAS,CONDORCANQUI,NIEVA,5153
AMAZONAS,CONDORCANQUI,NIEVA,I-1   - 00005154 - YUMINGKUS,AMAZONAS,CONDORCANQUI,NIEVA,5154
AMAZONAS,CONDORCANQUI,NIEVA,I-1   - 00005156 - ALTO KANAMPA,AMAZONAS,CONDORCANQUI,NIEVA,5156
AMAZONAS,CONDORCANQUI,NIEVA,I-1   - 00005157 - NUEVO SEASME,AMAZONAS,CONDORCANQUI,NIEVA,5157
AMAZONAS,CONDORCANQUI,NIEVA,I-1   - 00005158 - CIRO ALEGRIA,AMAZONAS,CONDORCANQUI,NIEVA,5158
AMAZONAS,CONDORCANQUI,NIEVA,I-1   - 00005160 - CENTRO TUNDUZA,AMAZONAS,CONDORCANQUI,NIEVA,5160
AMAZONAS,CONDORCANQUI,NIEVA,I-1   - 00005161 - SAASA,AMAZONAS,CONDORCANQUI,NIEVA,5161
AMAZONAS,CONDORCANQUI,NIEVA,I-1   - 00007376 - BAJO PUPUNTAS,AMAZONAS,CONDORCANQUI,NIEVA,7376
AMAZONAS,CONDORCANQUI,NIEVA,I-1   - 00023137 - ALTO PAJACUSA,AMAZONAS,CONDORCANQUI,NIEVA,23137
AMAZONAS,CONDORCANQUI,NIEVA,I-1   - 00023138 - ATSAKUS,AMAZONAS,CONDORCANQUI,NIEVA,23138
AMAZONAS,CONDORCANQUI,NIEVA,I-1   - 00023139 - BASHUTAK,AMAZONAS,CONDORCANQUI,NIEVA,23139
AMAZONAS,CONDORCANQUI,NIEVA,I-2   - 00005148 - PAKINTSA,AMAZONAS,CONDORCANQUI,NIEVA,5148
AMAZONAS,CONDORCANQUI,NIEVA,I-3   - 00005155 - URAKUSA,AMAZONAS,CONDORCANQUI,NIEVA,5155
AMAZONAS,CONDORCANQUI,NIEVA,I-3   - 00007134 - NIEVA,AMAZONAS,CONDORCANQUI,NIEVA,7134
AMAZONAS,CONDORCANQUI,NO PERTENECE A NINGUNA MICRORED,II-1  - 00005145 - SANTA MARIA DE NIEVA,AMAZONAS,CONDORCANQUI,NIEVA,5145
AMAZONAS,CONDORCANQUI,PUTUYAKAT,I-1   - 00006922 - TAYUNTSA,AMAZONAS,CONDORCANQUI,NIEVA,6922
AMAZONAS,CONDORCANQUI,PUTUYAKAT,I-1   - 00007202 - PAANTAM,AMAZONAS,CONDORCANQUI,NIEVA,7202
AMAZONAS,CONDORCANQUI,PUTUYAKAT,I-1   - 00007328 - CUZUMATAK,AMAZONAS,CONDORCANQUI,NIEVA,7328
AMAZONAS,CONDORCANQUI,PUTUYAKAT,I-1   - 00007330 - ALAN GARCIA,AMAZONAS,CONDORCANQUI,NIEVA,7330
AMAZONAS,CONDORCANQUI,PUTUYAKAT,I-1   - 00010302 - CHORROS,AMAZONAS,CONDORCANQUI,NIEVA,10302
AMAZONAS,CONDORCANQUI,PUTUYAKAT,I-1   - 00023136 - NUEVA UNIDA,AMAZONAS,CONDORCANQUI,NIEVA,23136
AMAZONAS,CONDORCANQUI,PUTUYAKAT,I-3   - 00005147 - PUTUYAKAT,AMAZONAS,CONDORCANQUI,NIEVA,5147
AMAZONAS,NO PERTENECE A NINGUNA RED,NO PERTENECE A NINGUNA MICRORED,II-2  - 00004838 - HOSPITAL REGIONAL VIRGEN DE FATIMA,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,4838
AMAZONAS,UTCUBAMBA,ALTO AMAZONAS,I-1   - 00005094 - MISQUIYACU ALTO,AMAZONAS,UTCUBAMBA,CAJARURO,5094
AMAZONAS,UTCUBAMBA,ALTO AMAZONAS,I-1   - 00005098 - EL TIGRE,AMAZONAS,UTCUBAMBA,CAJARURO,5098
AMAZONAS,UTCUBAMBA,ALTO AMAZONAS,I-1   - 00005100 - LUNCHICATE,AMAZONAS,UTCUBAMBA,CAJARURO,5100
AMAZONAS,UTCUBAMBA,ALTO AMAZONAS,I-1   - 00005101 - MISQUIYACU BAJO,AMAZONAS,UTCUBAMBA,CAJARURO,5101
AMAZONAS,UTCUBAMBA,ALTO AMAZONAS,I-1   - 00006662 - CHALACO,AMAZONAS,UTCUBAMBA,CAJARURO,6662
AMAZONAS,UTCUBAMBA,ALTO AMAZONAS,I-1   - 00007258 - SANTA ISABEL,AMAZONAS,UTCUBAMBA,CAJARURO,7258
AMAZONAS,UTCUBAMBA,ALTO AMAZONAS,I-1   - 00007284 - NUEVO PIURA,AMAZONAS,UTCUBAMBA,CAJARURO,7284
AMAZONAS,UTCUBAMBA,ALTO AMAZONAS,I-3   - 00005096 - JOSE OLAYA,AMAZONAS,UTCUBAMBA,CAJARURO,5096
AMAZONAS,UTCUBAMBA,ALTO AMAZONAS,I-3   - 00006659 - ALTO AMAZONAS,AMAZONAS,UTCUBAMBA,CAJARURO,6659
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,I-1   - 00005131 - JAHUANGA,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,5131
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,I-1   - 00005132 - NUEVO HORIZONTE,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,5132
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,I-1   - 00005135 - VISTA ALEGRE,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,5135
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,I-1   - 00007200 - EL PINTOR,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,7200
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,I-1   - 00007225 - MORROPON,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,7225
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,I-1   - 00007287 - MIRAFLORES DE BUENAVISTA,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,7287
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,I-1   - 00007288 - ÑUNYA TEMPLE,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,7288
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,I-2   - 00005128 - BUENA VISTA,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,5128
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,I-2   - 00007285 - SAN LUIS,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,7285
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,I-2   - 00011971 - MAVILA MONTENEGRO MORI,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,11971
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,I-3   - 00005134 - SAN MARTIN,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,5134
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,I-3   - 00005136 - LA VICTORIA,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,5136
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,I-3   - 00007043 - UTCUBAMBA,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,7043
AMAZONAS,UTCUBAMBA,CAJARURO,I-1   - 00005097 - DIAMANTE ALTO,AMAZONAS,UTCUBAMBA,CAJARURO,5097
AMAZONAS,UTCUBAMBA,CAJARURO,I-1   - 00005102 - BUENOS AIRES,AMAZONAS,UTCUBAMBA,CAJARURO,5102
AMAZONAS,UTCUBAMBA,CAJARURO,I-1   - 00007205 - DIAMANTE BAJO,AMAZONAS,UTCUBAMBA,CAJARURO,7205
AMAZONAS,UTCUBAMBA,CAJARURO,I-1   - 00007207 - CHUNGUINA,AMAZONAS,UTCUBAMBA,CAJARURO,7207
AMAZONAS,UTCUBAMBA,CAJARURO,I-1   - 00007729 - SAN JOSE BAJO,AMAZONAS,UTCUBAMBA,CAJARURO,7729
AMAZONAS,UTCUBAMBA,CAJARURO,I-3   - 00005092 - CAJARURO,AMAZONAS,UTCUBAMBA,CAJARURO,5092
AMAZONAS,UTCUBAMBA,CAJARURO,I-3   - 00005095 - SAN JUAN DE LA LIBERTAD,AMAZONAS,UTCUBAMBA,CAJARURO,5095
AMAZONAS,UTCUBAMBA,CAJARURO,I-3   - 00005099 - NARANJOS ALTOS,AMAZONAS,UTCUBAMBA,CAJARURO,5099
AMAZONAS,UTCUBAMBA,COLLICATE,I-1   - 00005127 - TOMOCHO,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,5127
AMAZONAS,UTCUBAMBA,COLLICATE,I-1   - 00005138 - ROSAPAMPA,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,5138
AMAZONAS,UTCUBAMBA,COLLICATE,I-1   - 00006805 - VISTA HERMOSA,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,6805
AMAZONAS,UTCUBAMBA,COLLICATE,I-1   - 00006920 - SANTA CLARA,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,6920
